subset,model,sample_id,estimated_cost_usd,thinking_tokens,score_accuracy,run_duration_sec
elementary_mathematics,ollama_gpt-oss:20b_think_low,elementary_mathematics_329,28.11560927399978,66,1.0,
elementary_mathematics,ollama_gpt-oss:20b_think_low,elementary_mathematics_207,28.42772615900003,5,1.0,
elementary_mathematics,ollama_gpt-oss:20b_think_low,elementary_mathematics_209,29.626090919000035,7,1.0,
elementary_mathematics,ollama_gpt-oss:20b_think_low,elementary_mathematics_217,33.72736240500035,20,1.0,
elementary_mathematics,ollama_gpt-oss:20b_think_low,elementary_mathematics_267,29.06184993200077,5,1.0,
elementary_mathematics,ollama_gpt-oss:20b_think_low,elementary_mathematics_304,26.839050805000625,19,1.0,
elementary_mathematics,ollama_gpt-oss:20b_think_low,elementary_mathematics_127,25.068985932000942,14,1.0,
elementary_mathematics,ollama_gpt-oss:20b_think_low,elementary_mathematics_118,20.819267279000087,31,1.0,
elementary_mathematics,ollama_gpt-oss:20b_think_low,elementary_mathematics_85,23.09858908699971,19,1.0,
elementary_mathematics,ollama_gpt-oss:20b_think_low,elementary_mathematics_72,26.40361937399939,145,1.0,
elementary_mathematics,ollama_gpt-oss:20b_think_low,elementary_mathematics_367,29.824686754998766,13,1.0,
elementary_mathematics,ollama_gpt-oss:20b_think_low,elementary_mathematics_133,33.362583089999134,14,1.0,
elementary_mathematics,ollama_gpt-oss:20b_think_low,elementary_mathematics_191,35.30640513799972,18,1.0,
elementary_mathematics,ollama_gpt-oss:20b_think_low,elementary_mathematics_77,34.09527357299976,21,1.0,
elementary_mathematics,ollama_gpt-oss:20b_think_low,elementary_mathematics_249,33.12054800399983,19,1.0,
elementary_mathematics,ollama_gpt-oss:20b_think_low,elementary_mathematics_123,32.51445778000016,24,1.0,
elementary_mathematics,ollama_gpt-oss:20b_think_low,elementary_mathematics_244,32.1716434179998,39,1.0,
elementary_mathematics,ollama_gpt-oss:20b_think_low,elementary_mathematics_188,32.669259538000006,25,1.0,
elementary_mathematics,ollama_gpt-oss:20b_think_low,elementary_mathematics_26,31.818455551000625,6,1.0,
high_school_chemistry,ollama_gpt-oss:20b_think_low,high_school_chemistry_181,2.647256610999648,43,1.0,
high_school_chemistry,ollama_gpt-oss:20b_think_low,high_school_chemistry_191,9.146225922999292,84,1.0,
high_school_chemistry,ollama_gpt-oss:20b_think_low,high_school_chemistry_37,22.553970148999724,63,1.0,
high_school_chemistry,ollama_gpt-oss:20b_think_low,high_school_chemistry_60,37.033237196999835,26,0.0,
high_school_chemistry,ollama_gpt-oss:20b_think_low,high_school_chemistry_5,51.82651866100059,47,1.0,
high_school_chemistry,ollama_gpt-oss:20b_think_low,high_school_chemistry_104,71.01855133500067,452,1.0,
high_school_chemistry,ollama_gpt-oss:20b_think_low,high_school_chemistry_198,78.86204079600066,36,1.0,
high_school_chemistry,ollama_gpt-oss:20b_think_low,high_school_chemistry_122,90.85401943100078,354,0.0,
high_school_chemistry,ollama_gpt-oss:20b_think_low,high_school_chemistry_13,101.02925985399997,261,0.0,
high_school_chemistry,ollama_gpt-oss:20b_think_low,high_school_chemistry_194,95.99497984400023,55,1.0,
high_school_chemistry,ollama_gpt-oss:20b_think_low,high_school_chemistry_155,94.83423591599967,13,0.0,
high_school_chemistry,ollama_gpt-oss:20b_think_low,high_school_chemistry_66,84.19275108299917,23,1.0,
high_school_chemistry,ollama_gpt-oss:20b_think_low,high_school_chemistry_192,66.02712510099991,23,1.0,
high_school_chemistry,ollama_gpt-oss:20b_think_low,high_school_chemistry_30,51.546056162999776,24,0.0,
high_school_chemistry,ollama_gpt-oss:20b_think_low,high_school_chemistry_52,36.969030006999674,76,0.0,
high_school_chemistry,ollama_gpt-oss:20b_think_low,high_school_chemistry_76,25.285474536000038,10,1.0,
high_school_chemistry,ollama_gpt-oss:20b_think_low,high_school_chemistry_2,20.222383090999756,31,1.0,
high_school_chemistry,ollama_gpt-oss:20b_think_low,high_school_chemistry_161,19.35807315799957,64,0.0,
high_school_chemistry,ollama_gpt-oss:20b_think_low,high_school_chemistry_169,23.07190810999964,55,1.0,
high_school_chemistry,ollama_gpt-oss:20b_think_low,high_school_chemistry_47,33.85282601199924,228,0.0,
high_school_chemistry,ollama_gpt-oss:20b_think_low,high_school_chemistry_197,45.433710073999464,78,0.0,
high_school_chemistry,ollama_gpt-oss:20b_think_low,high_school_chemistry_164,54.76199932599957,27,1.0,
high_school_chemistry,ollama_gpt-oss:20b_think_low,high_school_chemistry_3,56.61587252599929,12,1.0,
high_school_chemistry,ollama_gpt-oss:20b_think_low,high_school_chemistry_45,48.27536262599915,34,1.0,
high_school_chemistry,ollama_gpt-oss:20b_think_low,high_school_chemistry_15,39.91213218699886,129,0.0,
high_school_chemistry,ollama_gpt-oss:20b_think_low,high_school_chemistry_85,34.809068505998766,81,1.0,
high_school_chemistry,ollama_gpt-oss:20b_think_low,high_school_chemistry_36,35.726950542999475,67,1.0,
high_school_chemistry,ollama_gpt-oss:20b_think_low,high_school_chemistry_42,43.34014083799957,141,1.0,
high_school_chemistry,ollama_gpt-oss:20b_think_low,high_school_chemistry_149,51.81117045299925,98,1.0,
high_school_chemistry,ollama_gpt-oss:20b_think_low,high_school_chemistry_158,64.3941991089996,228,1.0,
high_school_chemistry,ollama_gpt-oss:20b_think_low,high_school_chemistry_78,74.7642792079996,55,1.0,
high_school_chemistry,ollama_gpt-oss:20b_think_low,high_school_chemistry_44,79.48864747700009,10,1.0,
high_school_chemistry,ollama_gpt-oss:20b_think_low,high_school_chemistry_160,81.16836762800085,108,1.0,
high_school_chemistry,ollama_gpt-oss:20b_think_low,high_school_chemistry_9,69.33342773300046,57,1.0,
high_school_chemistry,ollama_gpt-oss:20b_think_low,high_school_chemistry_12,55.397342488000504,47,1.0,
high_school_chemistry,ollama_gpt-oss:20b_think_low,high_school_chemistry_38,48.23634691500047,113,1.0,
high_school_chemistry,ollama_gpt-oss:20b_think_low,high_school_chemistry_69,41.884558425999785,154,1.0,
high_school_chemistry,ollama_gpt-oss:20b_think_low,high_school_chemistry_84,43.32801613599986,49,1.0,
high_school_chemistry,ollama_gpt-oss:20b_think_low,high_school_chemistry_95,47.718508127999485,46,1.0,
high_school_chemistry,ollama_gpt-oss:20b_think_low,high_school_chemistry_136,48.08363481299966,89,1.0,
high_school_chemistry,ollama_gpt-oss:20b_think_low,high_school_chemistry_32,47.469051809999655,32,1.0,
high_school_chemistry,ollama_gpt-oss:20b_think_low,high_school_chemistry_61,48.30497469199963,78,1.0,
high_school_chemistry,ollama_gpt-oss:20b_think_low,high_school_chemistry_89,46.852045094999994,63,1.0,
high_school_chemistry,ollama_gpt-oss:20b_think_low,high_school_chemistry_106,45.87132648899933,178,0.0,
high_school_chemistry,ollama_gpt-oss:20b_think_low,high_school_chemistry_10,50.02218465799979,50,1.0,
high_school_chemistry,ollama_gpt-oss:20b_think_low,high_school_chemistry_131,52.41050091299985,49,0.0,
high_school_chemistry,ollama_gpt-oss:20b_think_low,high_school_chemistry_115,57.79874027799997,176,1.0,
high_school_chemistry,ollama_gpt-oss:20b_think_low,high_school_chemistry_73,65.36276707900015,68,1.0,
high_school_chemistry,ollama_gpt-oss:20b_think_low,high_school_chemistry_124,65.91755530299997,64,1.0,
high_school_chemistry,ollama_gpt-oss:20b_think_low,high_school_chemistry_111,66.78790701400067,155,1.0,
high_school_mathematics,ollama_gpt-oss:20b_think_low,high_school_mathematics_48,5.8414945220001755,93,1.0,
high_school_mathematics,ollama_gpt-oss:20b_think_low,high_school_mathematics_225,15.077402183000231,26,1.0,
high_school_mathematics,ollama_gpt-oss:20b_think_low,high_school_mathematics_138,29.69370834700021,38,1.0,
high_school_mathematics,ollama_gpt-oss:20b_think_low,high_school_mathematics_66,46.601380367000274,19,1.0,
high_school_mathematics,ollama_gpt-oss:20b_think_low,high_school_mathematics_181,53.405197959999896,84,0.0,
high_school_mathematics,ollama_gpt-oss:20b_think_low,high_school_mathematics_61,56.11032453899952,25,1.0,
high_school_mathematics,ollama_gpt-oss:20b_think_low,high_school_mathematics_121,55.018405649999295,125,1.0,
high_school_mathematics,ollama_gpt-oss:20b_think_low,high_school_mathematics_200,53.5993583089994,41,1.0,
high_school_mathematics,ollama_gpt-oss:20b_think_low,high_school_mathematics_9,79.61330538699985,562,1.0,
high_school_mathematics,ollama_gpt-oss:20b_think_low,high_school_mathematics_104,112.71904593199997,214,1.0,
high_school_mathematics,ollama_gpt-oss:20b_think_low,high_school_mathematics_211,143.29937322099977,57,1.0,
high_school_mathematics,ollama_gpt-oss:20b_think_low,high_school_mathematics_156,177.22246102699955,209,1.0,
high_school_mathematics,ollama_gpt-oss:20b_think_low,high_school_mathematics_5,167.6206616849995,73,1.0,
high_school_mathematics,ollama_gpt-oss:20b_think_low,high_school_mathematics_249,152.65853089899974,291,0.0,
high_school_mathematics,ollama_gpt-oss:20b_think_low,high_school_mathematics_229,145.50887187399985,246,1.0,
high_school_mathematics,ollama_gpt-oss:20b_think_low,high_school_mathematics_153,131.7588323609998,139,1.0,
high_school_mathematics,ollama_gpt-oss:20b_think_low,high_school_mathematics_226,141.14673326499997,55,1.0,
high_school_mathematics,ollama_gpt-oss:20b_think_low,high_school_mathematics_95,146.88886805099992,83,1.0,
high_school_mathematics,ollama_gpt-oss:20b_think_low,high_school_mathematics_212,136.73103536300005,80,1.0,
high_school_mathematics,ollama_gpt-oss:20b_think_low,high_school_mathematics_123,122.75367965500027,38,1.0,
high_school_mathematics,ollama_gpt-oss:20b_think_low,high_school_mathematics_248,102.40622517700012,34,1.0,
high_school_mathematics,ollama_gpt-oss:20b_think_low,high_school_mathematics_203,93.88276834800035,247,1.0,
high_school_mathematics,ollama_gpt-oss:20b_think_low,high_school_mathematics_100,92.89630668800055,16,1.0,
high_school_mathematics,ollama_gpt-oss:20b_think_low,high_school_mathematics_267,96.29697201199997,25,1.0,
high_school_mathematics,ollama_gpt-oss:20b_think_low,high_school_mathematics_199,101.50854964900009,22,1.0,
high_school_mathematics,ollama_gpt-oss:20b_think_low,high_school_mathematics_262,85.80828220300009,45,1.0,
high_school_mathematics,ollama_gpt-oss:20b_think_low,high_school_mathematics_6,74.92145763799999,75,1.0,
high_school_mathematics,ollama_gpt-oss:20b_think_low,high_school_mathematics_122,69.04554842500056,81,1.0,
high_school_mathematics,ollama_gpt-oss:20b_think_low,high_school_mathematics_103,68.0973775070006,32,1.0,
high_school_mathematics,ollama_gpt-oss:20b_think_low,high_school_mathematics_263,78.34923282599993,100,1.0,
high_school_mathematics,ollama_gpt-oss:20b_think_low,high_school_mathematics_73,83.28990934600006,34,1.0,
high_school_mathematics,ollama_gpt-oss:20b_think_low,high_school_mathematics_253,81.05717659899983,37,1.0,
high_school_mathematics,ollama_gpt-oss:20b_think_low,high_school_mathematics_168,76.37968281799931,54,1.0,
high_school_mathematics,ollama_gpt-oss:20b_think_low,high_school_mathematics_78,72.34943707599996,158,0.0,
high_school_mathematics,ollama_gpt-oss:20b_think_low,high_school_mathematics_105,67.9884221909997,15,1.0,
high_school_mathematics,ollama_gpt-oss:20b_think_low,high_school_mathematics_215,63.52758336900024,21,1.0,
high_school_mathematics,ollama_gpt-oss:20b_think_low,high_school_mathematics_204,55.20993773800001,30,1.0,
high_school_mathematics,ollama_gpt-oss:20b_think_low,high_school_mathematics_246,49.49557635000019,78,1.0,
high_school_mathematics,ollama_gpt-oss:20b_think_low,high_school_mathematics_32,48.92799672900037,37,1.0,
high_school_mathematics,ollama_gpt-oss:20b_think_low,high_school_mathematics_42,59.709212191000006,296,0.0,
high_school_mathematics,ollama_gpt-oss:20b_think_low,high_school_mathematics_193,75.51921115100049,126,0.0,
high_school_mathematics,ollama_gpt-oss:20b_think_low,high_school_mathematics_89,88.54594832800012,110,1.0,
high_school_mathematics,ollama_gpt-oss:20b_think_low,high_school_mathematics_205,113.46438893899995,366,1.0,
high_school_mathematics,ollama_gpt-oss:20b_think_low,high_school_mathematics_220,139.8808129279996,327,1.0,
high_school_mathematics,ollama_gpt-oss:20b_think_low,high_school_mathematics_3,163.02669243799937,51,1.0,
high_school_mathematics,ollama_gpt-oss:20b_think_low,high_school_mathematics_135,185.2750844359989,129,0.0,
high_school_mathematics,ollama_gpt-oss:20b_think_low,high_school_mathematics_45,179.59957979699902,223,1.0,
high_school_mathematics,ollama_gpt-oss:20b_think_low,high_school_mathematics_245,166.02448083099898,347,1.0,
high_school_mathematics,ollama_gpt-oss:20b_think_low,high_school_mathematics_191,155.7896736929988,82,1.0,
high_school_mathematics,ollama_gpt-oss:20b_think_low,high_school_mathematics_65,143.1943658859991,29,1.0,
high_school_physics,ollama_gpt-oss:20b_think_low,high_school_physics_98,1.856430693999755,27,0.0,
high_school_physics,ollama_gpt-oss:20b_think_low,high_school_physics_134,7.2866178710000895,25,1.0,
high_school_physics,ollama_gpt-oss:20b_think_low,high_school_physics_117,16.893196754999735,48,1.0,
high_school_physics,ollama_gpt-oss:20b_think_low,high_school_physics_65,32.2695896059995,72,1.0,
high_school_physics,ollama_gpt-oss:20b_think_low,high_school_physics_67,44.58673454299969,17,0.0,
high_school_physics,ollama_gpt-oss:20b_think_low,high_school_physics_38,51.82419518499955,29,1.0,
high_school_physics,ollama_gpt-oss:20b_think_low,high_school_physics_18,51.86175630900016,15,0.0,
high_school_physics,ollama_gpt-oss:20b_think_low,high_school_physics_30,50.15316548999999,300,1.0,
high_school_physics,ollama_gpt-oss:20b_think_low,high_school_physics_111,52.89703457900032,104,1.0,
high_school_physics,ollama_gpt-oss:20b_think_low,high_school_physics_101,61.116515591999814,99,1.0,
high_school_physics,ollama_gpt-oss:20b_think_low,high_school_physics_69,73.48679358499976,106,1.0,
high_school_physics,ollama_gpt-oss:20b_think_low,high_school_physics_88,75.74153901800037,82,1.0,
high_school_physics,ollama_gpt-oss:20b_think_low,high_school_physics_0,73.57757899599983,12,1.0,
high_school_physics,ollama_gpt-oss:20b_think_low,high_school_physics_142,62.7942884009999,64,1.0,
high_school_physics,ollama_gpt-oss:20b_think_low,high_school_physics_112,49.72466060999977,5,1.0,
high_school_physics,ollama_gpt-oss:20b_think_low,high_school_physics_42,39.99125013599951,33,1.0,
high_school_physics,ollama_gpt-oss:20b_think_low,high_school_physics_49,31.120515961999445,56,1.0,
high_school_physics,ollama_gpt-oss:20b_think_low,high_school_physics_119,33.777209328000026,74,1.0,
high_school_physics,ollama_gpt-oss:20b_think_low,high_school_physics_131,41.783310156999505,39,1.0,
high_school_physics,ollama_gpt-oss:20b_think_low,high_school_physics_86,54.045144632999836,16,1.0,
high_school_physics,ollama_gpt-oss:20b_think_low,high_school_physics_2,67.47712411300017,143,1.0,
high_school_physics,ollama_gpt-oss:20b_think_low,high_school_physics_122,68.205246687,108,1.0,
high_school_physics,ollama_gpt-oss:20b_think_low,high_school_physics_53,61.781969682000636,17,1.0,
high_school_physics,ollama_gpt-oss:20b_think_low,high_school_physics_74,52.87584286600031,19,1.0,
high_school_physics,ollama_gpt-oss:20b_think_low,high_school_physics_110,44.584190764000596,32,1.0,
high_school_physics,ollama_gpt-oss:20b_think_low,high_school_physics_125,40.94735414200022,33,1.0,
high_school_physics,ollama_gpt-oss:20b_think_low,high_school_physics_83,44.927938693000215,410,1.0,
high_school_physics,ollama_gpt-oss:20b_think_low,high_school_physics_3,52.854065348000404,169,1.0,
high_school_physics,ollama_gpt-oss:20b_think_low,high_school_physics_39,57.90679072600051,30,1.0,
high_school_physics,ollama_gpt-oss:20b_think_low,high_school_physics_128,67.72380793500088,52,1.0,
high_school_physics,ollama_gpt-oss:20b_think_low,high_school_physics_95,69.92559296900072,33,1.0,
high_school_physics,ollama_gpt-oss:20b_think_low,high_school_physics_92,70.130767560001,41,1.0,
high_school_physics,ollama_gpt-oss:20b_think_low,high_school_physics_147,70.32715013400048,60,1.0,
high_school_physics,ollama_gpt-oss:20b_think_low,high_school_physics_32,63.67610118900029,76,1.0,
high_school_physics,ollama_gpt-oss:20b_think_low,high_school_physics_137,59.73053361800066,81,1.0,
high_school_physics,ollama_gpt-oss:20b_think_low,high_school_physics_14,53.87456342600035,43,1.0,
high_school_physics,ollama_gpt-oss:20b_think_low,high_school_physics_138,55.27962075200048,166,1.0,
high_school_physics,ollama_gpt-oss:20b_think_low,high_school_physics_133,59.25372196400076,9,1.0,
high_school_physics,ollama_gpt-oss:20b_think_low,high_school_physics_127,72.1812107600008,408,0.0,
high_school_physics,ollama_gpt-oss:20b_think_low,high_school_physics_121,85.41880381700048,26,1.0,
high_school_physics,ollama_gpt-oss:20b_think_low,high_school_physics_126,86.75216573300077,14,1.0,
high_school_physics,ollama_gpt-oss:20b_think_low,high_school_physics_82,89.6342406470003,49,1.0,
high_school_physics,ollama_gpt-oss:20b_think_low,high_school_physics_96,73.34697118999975,83,1.0,
high_school_physics,ollama_gpt-oss:20b_think_low,high_school_physics_91,55.29820909299997,32,1.0,
high_school_physics,ollama_gpt-oss:20b_think_low,high_school_physics_104,48.45424184700005,119,1.0,
high_school_physics,ollama_gpt-oss:20b_think_low,high_school_physics_132,43.758677097000145,55,1.0,
high_school_physics,ollama_gpt-oss:20b_think_low,high_school_physics_16,52.43522573000064,36,1.0,
high_school_physics,ollama_gpt-oss:20b_think_low,high_school_physics_75,63.87601354200069,35,1.0,
high_school_physics,ollama_gpt-oss:20b_think_low,high_school_physics_64,67.95109721800054,202,0.0,
high_school_physics,ollama_gpt-oss:20b_think_low,high_school_physics_52,69.27040660000057,33,1.0,
high_school_statistics,ollama_gpt-oss:20b_think_low,high_school_statistics_30,2.050840001999859,21,1.0,
high_school_statistics,ollama_gpt-oss:20b_think_low,high_school_statistics_36,6.277548389000003,80,1.0,
high_school_statistics,ollama_gpt-oss:20b_think_low,high_school_statistics_79,11.612739256000168,24,1.0,
high_school_statistics,ollama_gpt-oss:20b_think_low,high_school_statistics_146,18.06504770599986,25,1.0,
high_school_statistics,ollama_gpt-oss:20b_think_low,high_school_statistics_133,22.567173282000113,72,1.0,
high_school_statistics,ollama_gpt-oss:20b_think_low,high_school_statistics_45,26.490640641000027,128,0.0,
high_school_statistics,ollama_gpt-oss:20b_think_low,high_school_statistics_73,29.52139803799946,26,1.0,
high_school_statistics,ollama_gpt-oss:20b_think_low,high_school_statistics_126,33.67956974199933,29,1.0,
high_school_statistics,ollama_gpt-oss:20b_think_low,high_school_statistics_52,36.484484631999294,63,1.0,
high_school_statistics,ollama_gpt-oss:20b_think_low,high_school_statistics_174,36.15971520199946,44,1.0,
high_school_statistics,ollama_gpt-oss:20b_think_low,high_school_statistics_156,35.32659117899948,34,1.0,
high_school_statistics,ollama_gpt-oss:20b_think_low,high_school_statistics_177,29.88501656599965,29,1.0,
high_school_statistics,ollama_gpt-oss:20b_think_low,high_school_statistics_89,25.618425512999238,25,1.0,
high_school_statistics,ollama_gpt-oss:20b_think_low,high_school_statistics_209,24.027074367999376,20,1.0,
high_school_statistics,ollama_gpt-oss:20b_think_low,high_school_statistics_66,24.984664022999823,69,1.0,
high_school_statistics,ollama_gpt-oss:20b_think_low,high_school_statistics_13,31.095157450000443,36,1.0,
high_school_statistics,ollama_gpt-oss:20b_think_low,high_school_statistics_84,37.05313924300117,29,1.0,
high_school_statistics,ollama_gpt-oss:20b_think_low,high_school_statistics_5,40.957996274000834,90,1.0,
high_school_statistics,ollama_gpt-oss:20b_think_low,high_school_statistics_202,44.1448517280005,31,1.0,
high_school_statistics,ollama_gpt-oss:20b_think_low,high_school_statistics_168,42.28162434600017,32,1.0,
high_school_statistics,ollama_gpt-oss:20b_think_low,high_school_statistics_21,41.99577453499933,14,1.0,
high_school_statistics,ollama_gpt-oss:20b_think_low,high_school_statistics_124,42.64780900699952,27,1.0,
high_school_statistics,ollama_gpt-oss:20b_think_low,high_school_statistics_204,40.33001783599957,43,0.0,
high_school_statistics,ollama_gpt-oss:20b_think_low,high_school_statistics_171,39.81764058099998,6,1.0,
high_school_statistics,ollama_gpt-oss:20b_think_low,high_school_statistics_186,38.28853348700068,32,1.0,
high_school_statistics,ollama_gpt-oss:20b_think_low,high_school_statistics_42,35.4367912000007,34,1.0,
high_school_statistics,ollama_gpt-oss:20b_think_low,high_school_statistics_115,46.70349645300121,499,1.0,
high_school_statistics,ollama_gpt-oss:20b_think_low,high_school_statistics_2,59.00701213400043,42,0.0,
high_school_statistics,ollama_gpt-oss:20b_think_low,high_school_statistics_106,69.22794482000063,27,1.0,
high_school_statistics,ollama_gpt-oss:20b_think_low,high_school_statistics_155,82.16395854700022,31,1.0,
high_school_statistics,ollama_gpt-oss:20b_think_low,high_school_statistics_208,71.28585685599955,62,1.0,
high_school_statistics,ollama_gpt-oss:20b_think_low,high_school_statistics_3,60.911198277999574,121,1.0,
high_school_statistics,ollama_gpt-oss:20b_think_low,high_school_statistics_15,54.29568421199929,35,1.0,
high_school_statistics,ollama_gpt-oss:20b_think_low,high_school_statistics_109,44.65534875299909,13,1.0,
high_school_statistics,ollama_gpt-oss:20b_think_low,high_school_statistics_44,43.916894990999026,136,1.0,
high_school_statistics,ollama_gpt-oss:20b_think_low,high_school_statistics_198,45.15012704699893,33,1.0,
high_school_statistics,ollama_gpt-oss:20b_think_low,high_school_statistics_162,45.976746938998986,38,1.0,
high_school_statistics,ollama_gpt-oss:20b_think_low,high_school_statistics_123,52.52652322499944,90,1.0,
high_school_statistics,ollama_gpt-oss:20b_think_low,high_school_statistics_64,69.63271437899948,352,0.0,
high_school_statistics,ollama_gpt-oss:20b_think_low,high_school_statistics_47,82.70723422999981,163,1.0,
high_school_statistics,ollama_gpt-oss:20b_think_low,high_school_statistics_134,94.29882435399941,74,1.0,
high_school_statistics,ollama_gpt-oss:20b_think_low,high_school_statistics_99,97.67710316899957,7,1.0,
high_school_statistics,ollama_gpt-oss:20b_think_low,high_school_statistics_130,83.89227242800007,36,0.0,
high_school_statistics,ollama_gpt-oss:20b_think_low,high_school_statistics_10,67.45524157199998,31,1.0,
high_school_statistics,ollama_gpt-oss:20b_think_low,high_school_statistics_170,50.51371462800034,35,1.0,
high_school_statistics,ollama_gpt-oss:20b_think_low,high_school_statistics_9,38.052600127000005,84,1.0,
high_school_statistics,ollama_gpt-oss:20b_think_low,high_school_statistics_12,37.915311122000276,67,1.0,
high_school_statistics,ollama_gpt-oss:20b_think_low,high_school_statistics_38,41.18564126600086,3,0.0,
high_school_statistics,ollama_gpt-oss:20b_think_low,high_school_statistics_138,44.3452304930006,107,1.0,
high_school_statistics,ollama_gpt-oss:20b_think_low,high_school_statistics_140,50.358653012001014,41,1.0,
abstract_algebra,,MEAN,,,0.92,207.87955594062805
college_chemistry,,MEAN,,,0.68,201.80933380126953
college_mathematics,,MEAN,,,0.82,350.97764706611633
college_physics,,MEAN,,,1.0,213.1651210784912
conceptual_physics,,MEAN,,,0.9,78.8060998916626
elementary_mathematics,,MEAN,,,0.96,97.78751873970032
high_school_chemistry,,MEAN,,,0.76,185.4405653476715
high_school_mathematics,,MEAN,,,0.88,339.55010509490967
high_school_physics,,MEAN,,,0.9,195.68073868751526
high_school_statistics,,MEAN,,,0.88,159.32767057418823
